tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
Orientamento; Imprenditorialità,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Progetto Atlante delle opportunità,Orientamento | Imprenditorialità
Inclusione e BES; Digitalizzazione; Orientamento; Educazione Civica; Valutazione e Autovalutazione,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Azioni di Sistema e Governance,Ruoli e Funzioni Organizzative Specifiche (Funzioni Strumentali),Inclusione e BES | Digitalizzazione | Orientamento | Educazione Civica | Valutazione e Autovalutazione
Lingue Straniere; Orientamento,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Progetti e Attività Esemplari,Ampliamento offerta formativa con lezioni di francese,Lingue Straniere | Orientamento
Orientamento; Scienze e Ricerca,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Convenzione con Università degli Studi di Verona,Orientamento | Scienze e Ricerca
PCTO/Alternanza; Imprenditorialità,Veneto,Vicenza,"L.S. ""Da Vinci"" Arzignano",VIPS08000D,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Rete con Fondazione Centro Produttività Veneto,PCTO/Alternanza | Imprenditorialità
Orientamento; Scienze e Ricerca; Sport e Benessere,Sicilia,Agrigento,Iis - Giudici Saetta E Livatino,AGIS018009,II Grado,Liceo,Progetti e Attività Esemplari,Quadri Orario Specifici per Indirizzi di Studio,Orientamento | Scienze e Ricerca | Sport e Benessere
Lingue Straniere; Orientamento,Piemonte,Alessandria,Alexandria Liceo Scienze Umane Paritario,ALPMQR5008,II Grado,"I Grado, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Potenziamento Lingue Straniere con Livello B2 e Certificazioni,Lingue Straniere | Orientamento
Lingue Straniere; Orientamento,Piemonte,Alessandria,Alexandria Liceo Scienze Umane Paritario,ALPMQR5008,II Grado,"I Grado, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Potenziamento Lingua Inglese con CLIL e Sede Esami Cambridge,Lingue Straniere | Orientamento
Sport e Benessere; Orientamento,Piemonte,Alessandria,Alexandria Liceo Scienze Umane Paritario,ALPMQR5008,II Grado,"I Grado, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Progetto Studente-atleta di alto livello,Sport e Benessere | Orientamento
Orientamento; PCTO/Alternanza; Imprenditorialità; Digitalizzazione,Piemonte,Alessandria,Alexandria Liceo Scienze Umane Paritario,ALPMQR5008,II Grado,"I Grado, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Percorsi di Orientamento e Competenze Trasversali (PCTO),Orientamento | PCTO/Alternanza | Imprenditorialità | Digitalizzazione
Orientamento; Rapporti con Famiglie,Piemonte,Alessandria,Alexandria Liceo Scienze Umane Paritario,ALPMQR5008,II Grado,"I Grado, Liceo, Primaria, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazioni per Orientamento Universitario,Orientamento | Rapporti con Famiglie
Inclusione e BES; Orientamento; Formazione Docenti; Rapporti con Famiglie,Piemonte,Alessandria,Alexandria Liceo Scienze Umane Paritario,ALPMQR5008,II Grado,"I Grado, Liceo, Primaria, Tecnico",Buone Pratiche per l'Inclusione,Sportello di ascolto e supporto per inclusione scolastica,Inclusione e BES | Orientamento | Formazione Docenti | Rapporti con Famiglie
Valutazione e Autovalutazione; Orientamento,Piemonte,Alessandria,Alexandria Liceo Scienze Umane Paritario,ALPMQR5008,II Grado,"I Grado, Liceo, Primaria, Tecnico",Azioni di Sistema e Governance,Dinamicità e personalizzazione del processo valutativo,Valutazione e Autovalutazione | Orientamento
Orientamento; Scienze e Ricerca; Imprenditorialità,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con Fondazione ITS per l'Efficienza Energetica,Orientamento | Scienze e Ricerca | Imprenditorialità
Digitalizzazione; Scienze e Ricerca; Imprenditorialità; Orientamento,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Attivazione FabLabAQ per Fabbricazione Digitale e Cultura Scientifica,Digitalizzazione | Scienze e Ricerca | Imprenditorialità | Orientamento
Orientamento; PCTO/Alternanza; Scienze e Ricerca; Imprenditorialità,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Rete di Collaborazione con Enti Territoriali per Orientamento e Lavoro,Orientamento | PCTO/Alternanza | Scienze e Ricerca | Imprenditorialità
Orientamento; Inclusione e BES; Lettura e Scrittura; Matematica e Logica,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,Sportello didattico e corsi di riallineamento/potenziamento,Orientamento | Inclusione e BES | Lettura e Scrittura | Matematica e Logica
Valutazione e Autovalutazione; Orientamento,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,Simulazione prove standardizzate con database INVALSI,Valutazione e Autovalutazione | Orientamento
Digitalizzazione; PCTO/Alternanza; Orientamento,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,Realizzazione laboratori per professioni digitali (Next Generation Labs),Digitalizzazione | PCTO/Alternanza | Orientamento
Lingue Straniere; Orientamento; PCTO/Alternanza,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,Approfondimento Lingua Inglese Livello B2 e Linguaggi Settoriali,Lingue Straniere | Orientamento | PCTO/Alternanza
Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie; Orientamento,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Azioni di Sistema e Governance,Elaborazione Curricolo di Istituto Integrato,Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie | Orientamento
Orientamento; PCTO/Alternanza; Cittadinanza e Legalità,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,Orientamento al Mondo del Lavoro e Diritti dei Lavoratori,Orientamento | PCTO/Alternanza | Cittadinanza e Legalità
Orientamento; Cittadinanza e Legalità; Imprenditorialità,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,Consapevolezza del Ruolo Sociale ed Economico,Orientamento | Cittadinanza e Legalità | Imprenditorialità
Orientamento; PCTO/Alternanza; Lingue Straniere; Arte e Creatività,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,Ideazione e progettazione percorsi turistici,Orientamento | PCTO/Alternanza | Lingue Straniere | Arte e Creatività
Orientamento; PCTO/Alternanza; Lingue Straniere; Scienze e Ricerca; Digitalizzazione; Cittadinanza e Legalità,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,PCTO con Enti Pubblici e Università,Orientamento | PCTO/Alternanza | Lingue Straniere | Scienze e Ricerca | Digitalizzazione | Cittadinanza e Legalità
Orientamento; PCTO/Alternanza; Cittadinanza e Legalità; Sport e Benessere; Educazione Civica; Inclusione e BES,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,PCTO con Associazioni del Terzo Settore,Orientamento | PCTO/Alternanza | Cittadinanza e Legalità | Sport e Benessere | Educazione Civica | Inclusione e BES
Lingue Straniere; Intercultura; Orientamento; Digitalizzazione,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,Potenziamento Competenze Linguistiche con CLIL,Lingue Straniere | Intercultura | Orientamento | Digitalizzazione
Lingue Straniere; Intercultura; Orientamento,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Programma Erasmus+ e mobilità transnazionale,Lingue Straniere | Intercultura | Orientamento
Digitalizzazione; Formazione Docenti; Orientamento,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Azioni di Sistema e Governance,Potenziamento infrastrutture digitali e connettività,Digitalizzazione | Formazione Docenti | Orientamento
Digitalizzazione; Competenze degli Studenti; Orientamento,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Azioni di Sistema e Governance,Sviluppo competenze digitali applicate degli studenti,Digitalizzazione | Competenze degli Studenti | Orientamento
Inclusione e BES; Rapporti con Famiglie; Orientamento,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,"Rete di relazioni con servizi del territorio (ASL, EELL)",Inclusione e BES | Rapporti con Famiglie | Orientamento
Orientamento; Inclusione e BES; Continuità e Accoglienza,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,Orientamento in ingresso personalizzato per studenti con fragilità,Orientamento | Inclusione e BES | Continuità e Accoglienza
PCTO/Alternanza; Inclusione e BES; Orientamento,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Progetti e Attività Esemplari,PCTO personalizzati per studenti con disabilità grave,PCTO/Alternanza | Inclusione e BES | Orientamento
Orientamento; PCTO/Alternanza; Scienze e Ricerca,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Accordo quadro con UNIVAQ per orientamento e PCTO,Orientamento | PCTO/Alternanza | Scienze e Ricerca
PCTO/Alternanza; Scienze e Ricerca; Orientamento; Formazione Docenti,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Accordo Quadro con i Laboratori Nazionali del Gran Sasso (LNGS),PCTO/Alternanza | Scienze e Ricerca | Orientamento | Formazione Docenti
Arte e Creatività; Orientamento; PCTO/Alternanza; Turismo,Abruzzo,L'Aquila,"""Amedeo D'Aosta""",AQTF01601L,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Convenzione con Fondazione MAXXI per settore culturale e museale,Arte e Creatività | Orientamento | PCTO/Alternanza | Turismo
Orientamento; Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie,Piemonte,Asti,A.Artom - Serale - Canelli,ATTF010529,II Grado,Tecnico,Azioni di Sistema e Governance,Ruolo del Docente Coordinatore di Classe e di Dipartimento,Orientamento | Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie
Lingue Straniere; Orientamento; PCTO/Alternanza; Intercultura,Piemonte,Asti,A.Artom - Serale - Canelli,ATTF010529,II Grado,Tecnico,Azioni di Sistema e Governance,Valorizzazione Esperienze di Mobilità Internazionale,Lingue Straniere | Orientamento | PCTO/Alternanza | Intercultura
Orientamento; Valutazione e Autovalutazione,Marche,Ascoli Piceno,Istituto Tecnico Tecnologico,APTE016017,II Grado,Tecnico,Azioni di Sistema e Governance,Curricolo d'Istituto centrato sulle Competenze,Orientamento | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento,Marche,Ascoli Piceno,Istituto Tecnico Tecnologico,APTE016017,II Grado,Tecnico,Esperienze Territoriali Significative,PCTO in presenza Presso Enti e Aziende,PCTO/Alternanza | Orientamento
PCTO/Alternanza; Imprenditorialità; Educazione Civica; Orientamento,Marche,Ascoli Piceno,Istituto Tecnico Tecnologico,APTE016017,II Grado,Tecnico,Progetti e Attività Esemplari,UNICREDIT StartUp Your Life,PCTO/Alternanza | Imprenditorialità | Educazione Civica | Orientamento
Cittadinanza e Legalità; Educazione Civica; Arte e Creatività; Lingue Straniere; Orientamento,Marche,Ascoli Piceno,Istituto Tecnico Tecnologico,APTE016017,II Grado,Tecnico,Progetti e Attività Esemplari,Progetto FAI - Apprendisti Ciceroni,Cittadinanza e Legalità | Educazione Civica | Arte e Creatività | Lingue Straniere | Orientamento
Lingue Straniere; Orientamento,Marche,Ascoli Piceno,Istituto Tecnico Tecnologico,APTE016017,II Grado,Tecnico,Progetti e Attività Esemplari,Corso Certificazione Cambridge B2 - FCE,Lingue Straniere | Orientamento
PCTO/Alternanza; Imprenditorialità; Orientamento,Marche,Ascoli Piceno,Istituto Tecnico Tecnologico,APTE016017,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Learning By Doing School (Confindustria Marche),PCTO/Alternanza | Imprenditorialità | Orientamento
PCTO/Alternanza; Orientamento; Scienze e Ricerca,Marche,Ascoli Piceno,Istituto Tecnico Tecnologico,APTE016017,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,WORK IN PROGRESS - Dal rilievo al progetto (Collegio Geometri),PCTO/Alternanza | Orientamento | Scienze e Ricerca
Orientamento; Arte e Creatività; PCTO/Alternanza,Marche,Ascoli Piceno,Istituto Tecnico Tecnologico,APTE016017,II Grado,Tecnico,Metodologie Didattiche Innovative,Aggiornamento Curricolo Grafica e Comunicazione,Orientamento | Arte e Creatività | PCTO/Alternanza
PCTO/Alternanza; Imprenditorialità; Scienze e Ricerca,Marche,Ascoli Piceno,Istituto Tecnico Tecnologico,APTE016017,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Collaborazione con Imprese per Linguaggi Settoriali e PCTO,PCTO/Alternanza | Imprenditorialità | Scienze e Ricerca
Lingue Straniere; Orientamento; Valutazione e Autovalutazione,Puglia,Bari,"I.I.S.S. ""T. Fiore"" Liceo Scientifico",BAPS029012,II Grado,Liceo,Progetti e Attività Esemplari,Potenziamento Lingue Straniere con Certificazioni Internazionali,Lingue Straniere | Orientamento | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento; Imprenditorialità,Puglia,Bari,"I.I.S.S. ""T. Fiore"" Liceo Scientifico",BAPS029012,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Percorso PCTO con la Banca d'Italia,PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; Rapporti con Famiglie; Imprenditorialità,Puglia,Bari,"I.I.S.S. ""T. Fiore"" Liceo Scientifico",BAPS029012,II Grado,Liceo,Esperienze Territoriali Significative,Incontri con Esponenti Universitari e Professionisti,Orientamento | Rapporti con Famiglie | Imprenditorialità
Valutazione e Autovalutazione; Orientamento; Inclusione e BES,Puglia,Bari,"I.I.S.S. ""T. Fiore"" Liceo Scientifico",BAPS029012,II Grado,Liceo,Azioni di Sistema e Governance,Dinamicità e Personalizzazione del Processo Valutativo,Valutazione e Autovalutazione | Orientamento | Inclusione e BES
Orientamento; Inclusione e BES; Formazione Docenti; Rapporti con Famiglie; Valutazione e Autovalutazione,Puglia,Bari,Ite Sandro Pertini-Pinto,BATD071018,II Grado,Tecnico,Azioni di Sistema e Governance,Ruolo del Docente Coordinatore di Classe e di Dipartimento,Orientamento | Inclusione e BES | Formazione Docenti | Rapporti con Famiglie | Valutazione e Autovalutazione
PCTO/Alternanza; Orientamento; Imprenditorialità,Puglia,Bari,Ite Sandro Pertini-Pinto,BATD071018,II Grado,Tecnico,Partnership e Collaborazioni Strategiche,Percorso PCTO con la Banca d'Italia,PCTO/Alternanza | Orientamento | Imprenditorialità
Orientamento; Rapporti con Famiglie; Valutazione e Autovalutazione,Puglia,Bari,Ite Sandro Pertini-Pinto,BATD071018,II Grado,Tecnico,Azioni di Sistema e Governance,Valenza orientativa delle discipline e comunicazione scuola-famiglia,Orientamento | Rapporti con Famiglie | Valutazione e Autovalutazione
PCTO/Alternanza; Imprenditorialità; Cittadinanza e Legalità,Puglia,Bari,"Liceo ""Vito Fornari""",BAPM02000G,"I Grado, II Grado, Primaria","I Grado, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Percorsi per le Competenze Trasversali e per l'Orientamento (PCTO),PCTO/Alternanza | Imprenditorialità | Cittadinanza e Legalità
PCTO/Alternanza; Orientamento,Puglia,Bari,"Liceo ""Vito Fornari""",BAPM02000G,"I Grado, II Grado, Primaria","I Grado, Liceo, Primaria, Tecnico",Partnership e Collaborazioni Strategiche,Rete di Partner per PCTO,PCTO/Alternanza | Orientamento
PCTO/Alternanza; Orientamento; Educazione Civica,Puglia,Bari,"Liceo ""Vito Fornari""",BAPM02000G,"I Grado, II Grado, Primaria","I Grado, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Percorso Formativo PCTO con Certificazione Sicurezza,PCTO/Alternanza | Orientamento | Educazione Civica
Lingue Straniere; Intercultura; Orientamento,Puglia,Bari,"Liceo ""Vito Fornari""",BAPM02000G,"I Grado, II Grado, Primaria","I Grado, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Esperienze di Studio all'Estero (Annuale e Breve),Lingue Straniere | Intercultura | Orientamento
Continuità e Accoglienza; Inclusione e BES; Orientamento,Puglia,Bari,"Liceo ""Vito Fornari""",BAPM02000G,"I Grado, II Grado, Primaria","I Grado, Liceo, Primaria, Tecnico",Buone Pratiche per l'Inclusione,Continuità didattica per alunni BES,Continuità e Accoglienza | Inclusione e BES | Orientamento
Orientamento; Inclusione e BES; Valutazione e Autovalutazione; Formazione Docenti; Rapporti con Famiglie,Puglia,Bari,"Liceo ""Vito Fornari""",BAPM02000G,"I Grado, II Grado, Primaria","I Grado, Liceo, Primaria, Tecnico",Azioni di Sistema e Governance,Funzioni Strumentali per aree specifiche,Orientamento | Inclusione e BES | Valutazione e Autovalutazione | Formazione Docenti | Rapporti con Famiglie
Lingue Straniere; Orientamento,Puglia,Bari,Cittadella Della Formazione,BAPSV85002,II Grado,"I Grado, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Potenziamento Lingue Straniere con Livello B2 e Certificazioni,Lingue Straniere | Orientamento
PCTO/Alternanza; Imprenditorialità; Orientamento,Puglia,Bari,Cittadella Della Formazione,BAPSV85002,II Grado,"I Grado, Liceo, Primaria, Tecnico",Partnership e Collaborazioni Strategiche,Percorso PCTO con la Banca d'Italia,PCTO/Alternanza | Imprenditorialità | Orientamento
Orientamento,Puglia,Bari,Cittadella Della Formazione,BAPSV85002,II Grado,"I Grado, Liceo, Primaria, Tecnico",Azioni di Sistema e Governance,Valutazione con Valenza Orientativa delle Discipline,Orientamento
Orientamento; Matematica e Logica; Lettura e Scrittura; Lingue Straniere; Prevenzione Disagio,Puglia,Bari,Itc A.Volta,BATD105005,II Grado,"I Grado, Liceo, Primaria, Tecnico",Progetti e Attività Esemplari,Studio Pomeridiano Assistito per Aree Disciplinari,Orientamento | Matematica e Logica | Lettura e Scrittura | Lingue Straniere | Prevenzione Disagio
